Filename,metaiqa
image_512x512_step7_prompt15.png,0.6757305860519409
image_768x768_step7_prompt35.png,0.6372376680374146
image_1024x1024_step25_prompt7.png,0.6297317743301392
image_512x512_step26_prompt26.png,0.6654725074768066
image_512x512_step11_prompt43.png,0.7241447567939758
image_512x512_step24_prompt2.png,0.5885627269744873
image_1024x1024_step3_prompt41.png,0.6851550340652466
image_768x768_step7_prompt2.png,0.6359513401985168
image_768x768_step12_prompt44.png,0.6062309741973877
image_768x768_step8_prompt27.png,0.6021900773048401
image_512x512_step26_prompt3.png,0.5673806071281433
image_512x512_step22_prompt5.png,0.6752201318740845
image_1024x1024_step29_prompt21.png,0.47959786653518677
image_512x512_step18_prompt3.png,0.5144781470298767
image_512x512_step6_prompt35.png,0.6876059174537659
image_512x512_step22_prompt12.png,0.7519752979278564
image_768x768_step27_prompt38.png,0.5633299350738525
image_768x768_step18_prompt8.png,0.7089248895645142
image_768x768_step4_prompt8.png,0.5450735092163086
image_1024x1024_step23_prompt13.png,0.6213824152946472
image_512x512_step16_prompt49.png,0.578583300113678
image_512x512_step2_prompt27.png,0.6238636374473572
image_768x768_step22_prompt34.png,0.5629216432571411
image_512x512_step13_prompt12.png,0.7116784453392029
image_512x512_step21_prompt45.png,0.5921890139579773
image_768x768_step2_prompt30.png,0.7229619026184082
image_768x768_step16_prompt22.png,0.5676835179328918
image_768x768_step5_prompt33.png,0.616223931312561
image_768x768_step8_prompt32.png,0.701646625995636
image_512x512_step20_prompt34.png,0.5904863476753235
image_768x768_step23_prompt4.png,0.6066197752952576
image_512x512_step8_prompt47.png,0.4151015877723694
image_1024x1024_step25_prompt31.png,0.833649754524231
image_1024x1024_step26_prompt19.png,0.650160014629364
image_512x512_step20_prompt44.png,0.579986035823822
image_512x512_step24_prompt14.png,0.6699579358100891
image_768x768_step25_prompt43.png,0.7058043479919434
image_1024x1024_step21_prompt13.png,0.5981075763702393
image_1024x1024_step11_prompt49.png,0.5112093091011047
image_512x512_step26_prompt36.png,0.735037624835968
image_1024x1024_step9_prompt7.png,0.5198391675949097
image_512x512_step23_prompt10.png,0.6648576855659485
image_512x512_step12_prompt21.png,0.46476414799690247
image_512x512_step23_prompt21.png,0.6976068019866943
image_1024x1024_step9_prompt22.png,0.6248971819877625
image_512x512_step22_prompt44.png,0.5392301082611084
image_768x768_step23_prompt33.png,0.5289129614830017
image_1024x1024_step20_prompt10.png,0.6422441005706787
image_512x512_step18_prompt23.png,0.6003405451774597
image_1024x1024_step21_prompt45.png,0.8204275369644165
image_1024x1024_step20_prompt18.png,0.8708698153495789
image_1024x1024_step30_prompt49.png,0.6820048689842224
image_512x512_step10_prompt20.png,0.626893162727356
image_512x512_step3_prompt1.png,0.6669201254844666
image_512x512_step28_prompt31.png,0.4663931131362915
image_1024x1024_step11_prompt16.png,0.6774416565895081
image_1024x1024_step20_prompt29.png,0.5896596312522888
image_768x768_step22_prompt37.png,0.6780775785446167
image_512x512_step24_prompt31.png,0.724166989326477
image_768x768_step30_prompt3.png,0.5549964904785156
image_1024x1024_step14_prompt26.png,0.6168866157531738
