Filename,metaiqa
image_512x512_step7_prompt15.png,0.8106865882873535
image_768x768_step7_prompt35.png,0.5613986849784851
image_1024x1024_step25_prompt7.png,0.6976850032806396
image_512x512_step26_prompt26.png,0.46062055230140686
image_512x512_step11_prompt43.png,0.7285916805267334
image_512x512_step24_prompt2.png,0.5494078993797302
image_1024x1024_step3_prompt41.png,0.8590613007545471
image_768x768_step7_prompt2.png,0.6925249099731445
image_768x768_step12_prompt44.png,0.7358884215354919
image_768x768_step8_prompt27.png,0.8655226230621338
image_512x512_step26_prompt3.png,0.6482668519020081
image_512x512_step22_prompt5.png,0.46030351519584656
image_1024x1024_step29_prompt21.png,0.4869934320449829
image_512x512_step18_prompt3.png,0.5196982622146606
image_512x512_step6_prompt35.png,0.7197125554084778
image_512x512_step22_prompt12.png,0.6128504276275635
image_768x768_step27_prompt38.png,0.5611531138420105
image_768x768_step18_prompt8.png,0.5553358793258667
image_768x768_step4_prompt8.png,0.5994037985801697
image_1024x1024_step23_prompt13.png,0.6990473866462708
image_512x512_step16_prompt49.png,0.6963981986045837
image_512x512_step2_prompt27.png,0.6727718710899353
image_768x768_step22_prompt34.png,0.5209133625030518
image_512x512_step13_prompt12.png,0.740700364112854
image_512x512_step21_prompt45.png,0.7617247700691223
image_768x768_step2_prompt30.png,0.6209214329719543
image_768x768_step16_prompt22.png,0.6696376204490662
image_768x768_step5_prompt33.png,0.561045229434967
image_768x768_step8_prompt32.png,0.6215934157371521
image_512x512_step20_prompt34.png,0.741995632648468
image_768x768_step23_prompt4.png,0.6742135882377625
image_512x512_step8_prompt47.png,0.6815001964569092
image_1024x1024_step25_prompt31.png,0.5466119050979614
image_1024x1024_step26_prompt19.png,0.5570948123931885
image_512x512_step20_prompt44.png,0.6227791905403137
image_512x512_step24_prompt14.png,0.5558019876480103
image_768x768_step25_prompt43.png,0.5931225419044495
image_1024x1024_step21_prompt13.png,0.7403265833854675
image_1024x1024_step11_prompt49.png,0.7251467108726501
image_512x512_step26_prompt36.png,0.7081916332244873
image_1024x1024_step9_prompt7.png,0.7141977548599243
image_512x512_step23_prompt10.png,0.6301279067993164
image_512x512_step12_prompt21.png,0.5249119400978088
image_512x512_step23_prompt21.png,0.757827639579773
image_1024x1024_step9_prompt22.png,0.7034626007080078
image_512x512_step22_prompt44.png,0.5990110039710999
image_768x768_step23_prompt33.png,0.5878588557243347
image_1024x1024_step20_prompt10.png,0.7263886332511902
image_512x512_step18_prompt23.png,0.5196415781974792
image_1024x1024_step21_prompt45.png,0.8247329592704773
image_1024x1024_step20_prompt18.png,0.7786557078361511
image_1024x1024_step30_prompt49.png,0.7633376717567444
image_512x512_step10_prompt20.png,0.552183985710144
image_512x512_step3_prompt1.png,0.8057213425636292
image_512x512_step28_prompt31.png,0.4987804889678955
image_1024x1024_step11_prompt16.png,0.6784399151802063
image_1024x1024_step20_prompt29.png,0.6424559950828552
image_768x768_step22_prompt37.png,0.5165024399757385
image_512x512_step24_prompt31.png,0.677341639995575
image_768x768_step30_prompt3.png,0.6102504134178162
image_1024x1024_step14_prompt26.png,0.7639733552932739
image_1024x1024_step5_prompt30.png,0.6858808994293213
image_768x768_step21_prompt46.png,0.43842875957489014
image_512x512_step2_prompt21.png,0.5519006252288818
image_512x512_step14_prompt1.png,0.8270508646965027
image_512x512_step2_prompt15.png,0.8568147420883179
image_1024x1024_step20_prompt9.png,0.7953091263771057
image_768x768_step9_prompt1.png,0.6802818775177002
image_1024x1024_step2_prompt24.png,0.7292048931121826
image_1024x1024_step25_prompt18.png,0.6844027638435364
image_768x768_step7_prompt25.png,0.7821716666221619
image_1024x1024_step17_prompt8.png,0.7310158014297485
image_768x768_step7_prompt1.png,0.5456605553627014
